Timestamp,Corrected.Gaze.X,Corrected.Gaze.Y,Fixation.Start,Fixation.End,Fixation.Duration,Corrected.Fixation.X,Corrected.Fixation.Y
266790,909.5,16869.5,266660.5341,266852.2397,191.705600000045,904.384920306037,16867.65922543751
266798,906.5,16862,266660.5341,266852.2397,191.705600000045,904.384920306037,16867.65922543751
266806,912.5,16856,266660.5341,266852.2397,191.705600000045,904.384920306037,16867.65922543751
266815,904,16854,266660.5341,266852.2397,191.705600000045,904.384920306037,16867.65922543751
266823,916.5,16881.5,266660.5341,266852.2397,191.705600000045,904.384920306037,16867.65922543751
266831,916.5,16867,266660.5341,266852.2397,191.705600000045,904.384920306037,16867.65922543751
266840,917.5,16869.5,266660.5341,266852.2397,191.705600000045,904.384920306037,16867.65922543751
266848,909,16873.5,266660.5341,266852.2397,191.705600000045,904.384920306037,16867.65922543751
266856,907,16857.5,,,,,
266865,908.5,16757.5,,,,,
266873,908.5,16631.5,,,,,
266881,902,16537,,,,,
266890,891.5,16584,,,,,
266898,885.5,16597.5,,,,,
266906,904.5,16545,,,,,
266915,892.5,16552,266910.5733,266993.9077,83.3343999999925,901.95,16570.85
266923,894,16573.5,266910.5733,266993.9077,83.3343999999925,901.95,16570.85
266931,891.5,16582.5,266910.5733,266993.9077,83.3343999999925,901.95,16570.85
266940,909,16572,266910.5733,266993.9077,83.3343999999925,901.95,16570.85
266948,912,16580,266910.5733,266993.9077,83.3343999999925,901.95,16570.85
266956,904,16557.5,266910.5733,266993.9077,83.3343999999925,901.95,16570.85
266965,914,16570,266910.5733,266993.9077,83.3343999999925,901.95,16570.85
266973,903,16577.5,266910.5733,266993.9077,83.3343999999925,901.95,16570.85
266981,893,16564,266910.5733,266993.9077,83.3343999999925,901.95,16570.85
266990,906.5,16579.5,266910.5733,266993.9077,83.3343999999925,901.95,16570.85
266998,916.5,16579,,,,,
267006,913,16624.5,,,,,
267015,848,16913,,,,,
267023,,,,,,,
267031,,,,,,,
267040,,,,,,,
267048,,,,,,,
267056,,,,,,,
267065,,,,,,,
267073,,,,,,,
267081,,,,,,,
267090,,,,,,,
267098,,,,,,,
267106,,,,,,,
267115,,,,,,,
267123,779,17004,,,,,
267131,776,16857,,,,,
267140,704,16771.5,,,,,
267148,759.5,16733.5,,,,,
267156,758.5,16677,,,,,
267165,737.5,16614,,,,,
267173,738,16635.5,267168.9045,267235.5477,66.6431999999913,725.5625,16636.6875
267181,748.5,16627,267168.9045,267235.5477,66.6431999999913,725.5625,16636.6875
267190,733,16640.5,267168.9045,267235.5477,66.6431999999913,725.5625,16636.6875
267198,720,16619,267168.9045,267235.5477,66.6431999999913,725.5625,16636.6875
267206,724,16657,267168.9045,267235.5477,66.6431999999913,725.5625,16636.6875
267215,710.5,16633,267168.9045,267235.5477,66.6431999999913,725.5625,16636.6875
267223,716.5,16650.5,267168.9045,267235.5477,66.6431999999913,725.5625,16636.6875
267231,714,16631,267168.9045,267235.5477,66.6431999999913,725.5625,16636.6875
267240,703.5,16642.5,,,,,
267248,718.5,16694.5,,,,,
267256,696,16749.5,,,,,
267265,400.5,16917,,,,,
267273,302,17080,,,,,
267281,,,,,,,
267290,,,,,,,
267298,,,,,,,
267306,,,,,,,
267315,,,,,,,
267323,,,,,,,
267331,,,,,,,
267340,,,,,,,
267348,,,,,,,
267356,,,,,,,
267365,32,16537,,,,,
267373,111,16343,,,,,
267381,73.5,16332.5,,,,,
267390,98,16232.5,,,,,
267398,91,,,,,,
267406,92,,267402.2181,267543.9133,141.695200000017,123.470588235294,
267415,107,,267402.2181,267543.9133,141.695200000017,123.470588235294,
267423,124.5,,267402.2181,267543.9133,141.695200000017,123.470588235294,
267431,,,267402.2181,267543.9133,141.695200000017,123.470588235294,
267440,136,,267402.2181,267543.9133,141.695200000017,123.470588235294,
267448,104,,267402.2181,267543.9133,141.695200000017,123.470588235294,
267456,115.5,,267402.2181,267543.9133,141.695200000017,123.470588235294,
267465,112,,267402.2181,267543.9133,141.695200000017,123.470588235294,
267473,122.5,,267402.2181,267543.9133,141.695200000017,123.470588235294,
267481,,,267402.2181,267543.9133,141.695200000017,123.470588235294,
267490,141,,267402.2181,267543.9133,141.695200000017,123.470588235294,
267498,127,,267402.2181,267543.9133,141.695200000017,123.470588235294,
267506,136,,267402.2181,267543.9133,141.695200000017,123.470588235294,
267515,138.5,,267402.2181,267543.9133,141.695200000017,123.470588235294,
267523,120,,267402.2181,267543.9133,141.695200000017,123.470588235294,
267531,125.5,,267402.2181,267543.9133,141.695200000017,123.470588235294,
267540,135.5,,267402.2181,267543.9133,141.695200000017,123.470588235294,
267548,119.5,,,,,,
267556,179.5,,,,,,
267565,438,16373,,,,,
267573,665,16508,,,,,
267581,784.5,16595.5,,,,,
267590,837,16649.5,,,,,
267598,831,16685.5,267593.9069,267868.9197,275.012799999968,836.282950172497,16679.366358642998
267606,838.5,16676.5,267593.9069,267868.9197,275.012799999968,836.282950172497,16679.366358642998
267615,829,16694,267593.9069,267868.9197,275.012799999968,836.282950172497,16679.366358642998
267623,817.5,16697.5,267593.9069,267868.9197,275.012799999968,836.282950172497,16679.366358642998
267631,831,16684.5,267593.9069,267868.9197,275.012799999968,836.282950172497,16679.366358642998
267640,812.5,16688,267593.9069,267868.9197,275.012799999968,836.282950172497,16679.366358642998
267648,830,16695,267593.9069,267868.9197,275.012799999968,836.282950172497,16679.366358642998
267656,842.5,16688,267593.9069,267868.9197,275.012799999968,836.282950172497,16679.366358642998
267665,841.5,16694,267593.9069,267868.9197,275.012799999968,836.282950172497,16679.366358642998
267673,820,16699,267593.9069,267868.9197,275.012799999968,836.282950172497,16679.366358642998
267681,823.5,16671,267593.9069,267868.9197,275.012799999968,836.282950172497,16679.366358642998
267690,833,16667,267593.9069,267868.9197,275.012799999968,836.282950172497,16679.366358642998
267698,841.5,16681.5,267593.9069,267868.9197,275.012799999968,836.282950172497,16679.366358642998
267706,830.5,16674.5,267593.9069,267868.9197,275.012799999968,836.282950172497,16679.366358642998
267715,855.5,16669,267593.9069,267868.9197,275.012799999968,836.282950172497,16679.366358642998
267723,839,16654,267593.9069,267868.9197,275.012799999968,836.282950172497,16679.366358642998
267731,833.5,16677.5,267593.9069,267868.9197,275.012799999968,836.282950172497,16679.366358642998
267740,849,16710,267593.9069,267868.9197,275.012799999968,836.282950172497,16679.366358642998
267748,839,16689.5,267593.9069,267868.9197,275.012799999968,836.282950172497,16679.366358642998
267756,841.5,16690,267593.9069,267868.9197,275.012799999968,836.282950172497,16679.366358642998
267765,845,16685.5,267593.9069,267868.9197,275.012799999968,836.282950172497,16679.366358642998
267773,825,16659,267593.9069,267868.9197,275.012799999968,836.282950172497,16679.366358642998
267781,839,16672,267593.9069,267868.9197,275.012799999968,836.282950172497,16679.366358642998
267790,836,16662,267593.9069,267868.9197,275.012799999968,836.282950172497,16679.366358642998
267798,827,16674,267593.9069,267868.9197,275.012799999968,836.282950172497,16679.366358642998
267806,852,16665.5,267593.9069,267868.9197,275.012799999968,836.282950172497,16679.366358642998
267815,839.5,16654.5,267593.9069,267868.9197,275.012799999968,836.282950172497,16679.366358642998
267823,848,16669.5,267593.9069,267868.9197,275.012799999968,836.282950172497,16679.366358642998
267831,828,16667.5,267593.9069,267868.9197,275.012799999968,836.282950172497,16679.366358642998
267840,837,16680,267593.9069,267868.9197,275.012799999968,836.282950172497,16679.366358642998
267848,839.5,16676.5,267593.9069,267868.9197,275.012799999968,836.282950172497,16679.366358642998
267857,846.5,16682.5,267593.9069,267868.9197,275.012799999968,836.282950172497,16679.366358642998
267865,848.5,16680.5,267593.9069,267868.9197,275.012799999968,836.282950172497,16679.366358642998
267873,857.5,16654.5,,,,,
267881,851.5,16642,267877.2413,268035.5693,158.32799999998,861.029683684361,16653.17677582161
267890,851.5,16649.5,267877.2413,268035.5693,158.32799999998,861.029683684361,16653.17677582161
267898,852,16636.5,267877.2413,268035.5693,158.32799999998,861.029683684361,16653.17677582161
267906,841,16656.5,267877.2413,268035.5693,158.32799999998,861.029683684361,16653.17677582161
267915,849,16676,267877.2413,268035.5693,158.32799999998,861.029683684361,16653.17677582161
267923,870.5,16678.5,267877.2413,268035.5693,158.32799999998,861.029683684361,16653.17677582161
267931,855.5,16673.5,267877.2413,268035.5693,158.32799999998,861.029683684361,16653.17677582161
267940,876,16669.5,267877.2413,268035.5693,158.32799999998,861.029683684361,16653.17677582161
267948,861,16656,267877.2413,268035.5693,158.32799999998,861.029683684361,16653.17677582161
267956,878,16654,267877.2413,268035.5693,158.32799999998,861.029683684361,16653.17677582161
267965,856.5,16656.5,267877.2413,268035.5693,158.32799999998,861.029683684361,16653.17677582161
267973,849,16642,267877.2413,268035.5693,158.32799999998,861.029683684361,16653.17677582161
267981,868.5,16635,267877.2413,268035.5693,158.32799999998,861.029683684361,16653.17677582161
267990,864,16656,267877.2413,268035.5693,158.32799999998,861.029683684361,16653.17677582161
267998,853,16647.5,267877.2413,268035.5693,158.32799999998,861.029683684361,16653.17677582161
268006,861,16645,267877.2413,268035.5693,158.32799999998,861.029683684361,16653.17677582161
268015,860,16644.5,267877.2413,268035.5693,158.32799999998,861.029683684361,16653.17677582161
268023,866,16669.5,267877.2413,268035.5693,158.32799999998,861.029683684361,16653.17677582161
268031,863.5,16648.5,267877.2413,268035.5693,158.32799999998,861.029683684361,16653.17677582161
268040,859.5,16672.5,,,,,
268048,872,16685.5,,,,,
268056,1003.5,16689.5,,,,,
268065,1079.5,16701.5,,,,,
268073,1063.5,16680,268068.9101,268260.5805,191.670400000003,1071.08695652174,16678.065217391304
268081,1065,16696,268068.9101,268260.5805,191.670400000003,1071.08695652174,16678.065217391304
268090,1073,16672.5,268068.9101,268260.5805,191.670400000003,1071.08695652174,16678.065217391304
268098,1063,16682,268068.9101,268260.5805,191.670400000003,1071.08695652174,16678.065217391304
268106,1070.5,16664,268068.9101,268260.5805,191.670400000003,1071.08695652174,16678.065217391304
268115,1069,16677,268068.9101,268260.5805,191.670400000003,1071.08695652174,16678.065217391304
268123,1081.5,16694.5,268068.9101,268260.5805,191.670400000003,1071.08695652174,16678.065217391304
268131,1064.5,16679.5,268068.9101,268260.5805,191.670400000003,1071.08695652174,16678.065217391304
268140,1060.5,16690.5,268068.9101,268260.5805,191.670400000003,1071.08695652174,16678.065217391304
268148,1073,16683,268068.9101,268260.5805,191.670400000003,1071.08695652174,16678.065217391304
268156,1082,16673.5,268068.9101,268260.5805,191.670400000003,1071.08695652174,16678.065217391304
268165,1075,16670,268068.9101,268260.5805,191.670400000003,1071.08695652174,16678.065217391304
268173,1087.5,16674,268068.9101,268260.5805,191.670400000003,1071.08695652174,16678.065217391304
268181,1084,16677,268068.9101,268260.5805,191.670400000003,1071.08695652174,16678.065217391304
268190,1078.5,16669.5,268068.9101,268260.5805,191.670400000003,1071.08695652174,16678.065217391304
268198,1073,16671,268068.9101,268260.5805,191.670400000003,1071.08695652174,16678.065217391304
268206,1076,16670.5,268068.9101,268260.5805,191.670400000003,1071.08695652174,16678.065217391304
268215,1056.5,16667,268068.9101,268260.5805,191.670400000003,1071.08695652174,16678.065217391304
268223,1072,16683,268068.9101,268260.5805,191.670400000003,1071.08695652174,16678.065217391304
268231,1062,16684,268068.9101,268260.5805,191.670400000003,1071.08695652174,16678.065217391304
268240,1059,16678.5,268068.9101,268260.5805,191.670400000003,1071.08695652174,16678.065217391304
268248,1068.5,16680,268068.9101,268260.5805,191.670400000003,1071.08695652174,16678.065217391304
268256,1077.5,16678.5,268068.9101,268260.5805,191.670400000003,1071.08695652174,16678.065217391304
268265,1069.5,16697,,,,,
268273,1117.5,16838,,,,,
268281,,,,,,,
268290,,,,,,,
268298,,,,,,,
268306,,,,,,,
268315,,,,,,,
268323,,,,,,,
268331,,,,,,,
268340,,,,,,,
268348,,,,,,,
268356,,,,,,,
268365,,,,,,,
268373,,,,,,,
268381,,,,,,,
268390,,,,,,,
268398,,,,,,,
268407,,,,,,,
268415,,,,,,,
268423,881.5,17078,,,,,
268431,891.5,17048.5,,,,,
268440,888,17014.5,,,,,
268448,879.5,16995,,,,,
268457,881,16946,,,,,
268465,891.5,16948.5,268460.5877,268568.9317,108.343999999925,880.412315866117,16939.833273322292
268473,901,16933.5,268460.5877,268568.9317,108.343999999925,880.412315866117,16939.833273322292
268481,890,16949.5,268460.5877,268568.9317,108.343999999925,880.412315866117,16939.833273322292
268490,887.5,16928.5,268460.5877,268568.9317,108.343999999925,880.412315866117,16939.833273322292
268498,879.5,16935.5,268460.5877,268568.9317,108.343999999925,880.412315866117,16939.833273322292
