Timestamp,Corrected.Gaze.X,Corrected.Gaze.Y,Fixation.Start,Fixation.End,Fixation.Duration,Corrected.Fixation.X,Corrected.Fixation.Y
124908,896,282.5,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
124916,889,282.5,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
124925,898.5,279.5,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
124933,901,282.5,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
124942,905,260,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
124950,902,280.5,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
124958,897,293.5,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
124966,892,309.5,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
124975,893.5,307.5,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
124983,893,298,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
124992,889,295.5,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
125000,888,291,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
125008,895.5,289.5,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
125016,896,285,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
125025,891.5,288.5,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
125033,899,286,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
125042,894,284,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
125050,894.5,300.5,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
125058,906.5,296.5,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
125067,890,269,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
125075,880,295,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
125083,897,299.5,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
125092,885,297.5,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
125100,884.5,299,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
125108,884,298.5,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
125116,896.5,293,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
125125,890,301.5,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
125133,888.5,286,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
125142,903,284,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
125150,904.5,291.5,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
125158,894.5,295.5,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
125166,894.5,284.5,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
125175,903,279,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
125183,905.5,263,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
125192,896.5,286.5,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
125200,890.5,278.5,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
125208,889,280,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
125216,894.5,278.5,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
125225,882.5,286,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
125233,884,301,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
125242,880,294.5,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
125250,881,302,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
125258,893,284,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
125266,887,298,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
125275,879,304.5,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
125283,887,306,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
125292,894,313,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
125300,906.5,289.5,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
125308,905.5,288.5,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
125316,895,292,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
125325,895,283.5,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
125333,900.5,278,124737.3442,125337.3466,600.002399999983,897.802880605455,290.379382533859
125342,869,283.5,,,,,
125350,843.5,241.5,,,,,
125358,834,189,,,,,
125366,791,138,,,,,
125375,806,103,,,,,
